mt5_date,bar_count,expected_full_day_bars,session_status,is_first_copied_day,is_last_copied_day,first_bar_mt5,last_bar_mt5,first_hhmm_mt5,last_hhmm_mt5,internal_gap_count,max_gap_seconds,first_gap_from_mt5,first_gap_to_mt5,duplicate_count,spread_min_points,spread_max_points,spread_avg_points,spread_zero_count,tick_volume_sum,real_volume_sum,zero_tick_volume_count,zero_real_volume_count
2019.12.09,273,276,gap_or_missing_candidate,0,0,2019.12.09 01:00:00,2019.12.09 23:55:00,01:00,23:55,1,1200,2019.12.09 23:10:00,2019.12.09 23:30:00,0,90,140,125.93,0,68892,0,0,273
2019.12.10,273,276,gap_or_missing_candidate,0,0,2019.12.10 01:00:00,2019.12.10 23:55:00,01:00,23:55,1,1200,2019.12.10 23:10:00,2019.12.10 23:30:00,0,80,140,122.16,0,113000,0,0,273
2019.12.11,273,276,gap_or_missing_candidate,0,0,2019.12.11 01:00:00,2019.12.11 23:55:00,01:00,23:55,1,1200,2019.12.11 23:10:00,2019.12.11 23:30:00,0,80,140,124.32,0,97892,0,0,273
2019.12.12,273,276,gap_or_missing_candidate,0,0,2019.12.12 01:00:00,2019.12.12 23:55:00,01:00,23:55,1,1200,2019.12.12 23:10:00,2019.12.12 23:30:00,0,80,150,119.63,0,140136,0,0,273
2019.12.13,267,276,early_close_candidate,0,0,2019.12.13 01:00:00,2019.12.13 23:10:00,01:00,23:10,0,0,,,0,80,160,122.70,0,116367,0,0,267
2019.12.16,273,276,gap_or_missing_candidate,0,0,2019.12.16 01:00:00,2019.12.16 23:55:00,01:00,23:55,1,1200,2019.12.16 23:10:00,2019.12.16 23:30:00,0,90,170,128.06,0,72030,0,0,273
2019.12.17,273,276,gap_or_missing_candidate,0,0,2019.12.17 01:00:00,2019.12.17 23:55:00,01:00,23:55,1,1200,2019.12.17 23:10:00,2019.12.17 23:30:00,0,90,170,130.07,0,79354,0,0,273
2019.12.18,273,276,gap_or_missing_candidate,0,0,2019.12.18 01:00:00,2019.12.18 23:55:00,01:00,23:55,1,1200,2019.12.18 23:10:00,2019.12.18 23:30:00,0,90,140,127.66,0,61200,0,0,273
2019.12.19,273,276,gap_or_missing_candidate,0,0,2019.12.19 01:00:00,2019.12.19 23:55:00,01:00,23:55,1,1200,2019.12.19 23:10:00,2019.12.19 23:30:00,0,90,140,125.57,0,60351,0,0,273
2019.12.20,267,276,early_close_candidate,0,0,2019.12.20 01:00:00,2019.12.20 23:10:00,01:00,23:10,0,0,,,0,80,130,126.03,0,70904,0,0,267
2019.12.23,273,276,gap_or_missing_candidate,0,0,2019.12.23 01:00:00,2019.12.23 23:55:00,01:00,23:55,1,1200,2019.12.23 23:10:00,2019.12.23 23:30:00,0,90,150,127.40,0,47528,0,0,273
2019.12.24,232,276,early_close_candidate,0,0,2019.12.24 01:00:00,2019.12.24 20:15:00,01:00,20:15,0,0,,,0,90,240,127.67,0,26659,0,0,232
2019.12.26,273,276,gap_or_missing_candidate,0,0,2019.12.26 01:00:00,2019.12.26 23:55:00,01:00,23:55,1,1200,2019.12.26 23:10:00,2019.12.26 23:30:00,0,90,140,127.03,0,35310,0,0,273
2019.12.27,267,276,early_close_candidate,0,0,2019.12.27 01:00:00,2019.12.27 23:10:00,01:00,23:10,0,0,,,0,90,130,124.27,0,62264,0,0,267
2019.12.30,273,276,gap_or_missing_candidate,0,0,2019.12.30 01:00:00,2019.12.30 23:55:00,01:00,23:55,1,1200,2019.12.30 23:10:00,2019.12.30 23:30:00,0,90,140,123.96,0,85363,0,0,273
2019.12.31,273,276,gap_or_missing_candidate,0,0,2019.12.31 01:00:00,2019.12.31 23:55:00,01:00,23:55,1,1200,2019.12.31 23:10:00,2019.12.31 23:30:00,0,90,140,123.77,0,74408,0,0,273
2020.01.02,273,276,gap_or_missing_candidate,0,0,2020.01.02 01:00:00,2020.01.02 23:55:00,01:00,23:55,1,1200,2020.01.02 23:10:00,2020.01.02 23:30:00,0,80,140,124.80,0,88449,0,0,273
2020.01.03,267,276,early_close_candidate,0,0,2020.01.03 01:00:00,2020.01.03 23:10:00,01:00,23:10,0,0,,,0,80,140,114.72,0,160532,0,0,267
2020.01.06,273,276,gap_or_missing_candidate,0,0,2020.01.06 01:00:00,2020.01.06 23:55:00,01:00,23:55,1,1200,2020.01.06 23:10:00,2020.01.06 23:30:00,0,80,130,119.67,0,137208,0,0,273
2020.01.07,273,276,gap_or_missing_candidate,0,0,2020.01.07 01:00:00,2020.01.07 23:55:00,01:00,23:55,1,1200,2020.01.07 23:10:00,2020.01.07 23:30:00,0,80,140,119.85,0,126147,0,0,273
2020.01.08,273,276,gap_or_missing_candidate,0,0,2020.01.08 01:00:00,2020.01.08 23:55:00,01:00,23:55,1,1200,2020.01.08 23:10:00,2020.01.08 23:30:00,0,80,140,113.26,0,195379,0,0,273
2020.01.09,273,276,gap_or_missing_candidate,0,0,2020.01.09 01:00:00,2020.01.09 23:55:00,01:00,23:55,1,1200,2020.01.09 23:10:00,2020.01.09 23:30:00,0,80,140,120.99,0,122900,0,0,273
2020.01.10,267,276,early_close_candidate,0,0,2020.01.10 01:00:00,2020.01.10 23:10:00,01:00,23:10,0,0,,,0,90,130,120.90,0,103949,0,0,267
2020.01.13,273,276,gap_or_missing_candidate,0,0,2020.01.13 01:00:00,2020.01.13 23:55:00,01:00,23:55,1,1200,2020.01.13 23:10:00,2020.01.13 23:30:00,0,80,140,123.55,0,83411,0,0,273
2020.01.14,273,276,gap_or_missing_candidate,0,0,2020.01.14 01:00:00,2020.01.14 23:55:00,01:00,23:55,1,1200,2020.01.14 23:10:00,2020.01.14 23:30:00,0,90,130,118.79,0,128122,0,0,273
2020.01.15,273,276,gap_or_missing_candidate,0,0,2020.01.15 01:00:00,2020.01.15 23:55:00,01:00,23:55,1,1200,2020.01.15 23:10:00,2020.01.15 23:30:00,0,90,140,119.05,0,113443,0,0,273
2020.01.16,273,276,gap_or_missing_candidate,0,0,2020.01.16 01:00:00,2020.01.16 23:55:00,01:00,23:55,1,1200,2020.01.16 23:10:00,2020.01.16 23:30:00,0,80,140,124.21,0,91813,0,0,273
2020.01.17,267,276,early_close_candidate,0,0,2020.01.17 01:00:00,2020.01.17 23:10:00,01:00,23:10,0,0,,,0,90,140,123.63,0,81721,0,0,267
2020.01.20,229,276,early_close_candidate,0,0,2020.01.20 01:00:00,2020.01.20 20:00:00,01:00,20:00,0,0,,,0,90,170,128.30,0,32211,0,0,229
2020.01.21,273,276,gap_or_missing_candidate,0,0,2020.01.21 01:00:00,2020.01.21 23:55:00,01:00,23:55,1,1200,2020.01.21 23:10:00,2020.01.21 23:30:00,0,80,140,121.39,0,114761,0,0,273
2020.01.22,273,276,gap_or_missing_candidate,0,0,2020.01.22 01:00:00,2020.01.22 23:55:00,01:00,23:55,1,1200,2020.01.22 23:10:00,2020.01.22 23:30:00,0,90,140,120.22,0,99586,0,0,273
2020.01.23,273,276,gap_or_missing_candidate,0,0,2020.01.23 01:00:00,2020.01.23 23:55:00,01:00,23:55,1,1200,2020.01.23 23:10:00,2020.01.23 23:30:00,0,80,140,116.59,0,139289,0,0,273
2020.01.24,267,276,early_close_candidate,0,0,2020.01.24 01:00:00,2020.01.24 23:10:00,01:00,23:10,0,0,,,0,80,130,118.09,0,153028,0,0,267
2020.01.27,273,276,gap_or_missing_candidate,0,0,2020.01.27 01:00:00,2020.01.27 23:55:00,01:00,23:55,1,1200,2020.01.27 23:10:00,2020.01.27 23:30:00,0,80,140,112.67,0,205353,0,0,273
2020.01.28,273,276,gap_or_missing_candidate,0,0,2020.01.28 01:00:00,2020.01.28 23:55:00,01:00,23:55,1,1200,2020.01.28 23:10:00,2020.01.28 23:30:00,0,80,150,116.23,0,152487,0,0,273
2020.01.29,273,276,gap_or_missing_candidate,0,0,2020.01.29 01:00:00,2020.01.29 23:55:00,01:00,23:55,1,1200,2020.01.29 23:10:00,2020.01.29 23:30:00,0,80,140,120.51,0,142530,0,0,273
2020.01.30,273,276,gap_or_missing_candidate,0,0,2020.01.30 01:00:00,2020.01.30 23:55:00,01:00,23:55,1,1200,2020.01.30 23:10:00,2020.01.30 23:30:00,0,80,140,114.76,0,213322,0,0,273
2020.01.31,267,276,early_close_candidate,0,0,2020.01.31 01:00:00,2020.01.31 23:10:00,01:00,23:10,0,0,,,0,80,160,113.26,0,232279,0,0,267
2020.02.03,273,276,gap_or_missing_candidate,0,0,2020.02.03 01:00:00,2020.02.03 23:55:00,01:00,23:55,1,1200,2020.02.03 23:10:00,2020.02.03 23:30:00,0,80,150,112.86,0,208239,0,0,273
2020.02.04,273,276,gap_or_missing_candidate,0,0,2020.02.04 01:00:00,2020.02.04 23:55:00,01:00,23:55,1,1200,2020.02.04 23:10:00,2020.02.04 23:30:00,0,80,150,115.64,0,153914,0,0,273
2020.02.05,273,276,gap_or_missing_candidate,0,0,2020.02.05 01:00:00,2020.02.05 23:55:00,01:00,23:55,1,1200,2020.02.05 23:10:00,2020.02.05 23:30:00,0,80,140,113.99,0,191329,0,0,273
2020.02.06,273,276,gap_or_missing_candidate,0,0,2020.02.06 01:00:00,2020.02.06 23:55:00,01:00,23:55,1,1200,2020.02.06 23:10:00,2020.02.06 23:30:00,0,90,150,118.90,0,164783,0,0,273
2020.02.07,267,276,early_close_candidate,0,0,2020.02.07 01:00:00,2020.02.07 23:10:00,01:00,23:10,0,0,,,0,80,140,116.14,0,150693,0,0,267
2020.02.10,273,276,gap_or_missing_candidate,0,0,2020.02.10 01:00:00,2020.02.10 23:55:00,01:00,23:55,1,1200,2020.02.10 23:10:00,2020.02.10 23:30:00,0,90,150,117.88,0,147025,0,0,273
2020.02.11,273,276,gap_or_missing_candidate,0,0,2020.02.11 01:00:00,2020.02.11 23:55:00,01:00,23:55,1,1200,2020.02.11 23:10:00,2020.02.11 23:30:00,0,80,140,118.17,0,143151,0,0,273
2020.02.12,273,276,gap_or_missing_candidate,0,0,2020.02.12 01:00:00,2020.02.12 23:55:00,01:00,23:55,1,1200,2020.02.12 23:10:00,2020.02.12 23:30:00,0,80,150,121.83,0,118327,0,0,273
2020.02.13,273,276,gap_or_missing_candidate,0,0,2020.02.13 01:00:00,2020.02.13 23:55:00,01:00,23:55,1,1200,2020.02.13 23:10:00,2020.02.13 23:30:00,0,80,150,116.04,0,165824,0,0,273
2020.02.14,267,276,early_close_candidate,0,0,2020.02.14 01:00:00,2020.02.14 23:10:00,01:00,23:10,0,0,,,0,90,140,120.30,0,123489,0,0,267
2020.02.17,229,276,early_close_candidate,0,0,2020.02.17 01:00:00,2020.02.17 20:00:00,01:00,20:00,0,0,,,0,80,240,128.43,0,45425,0,0,229
2020.02.18,271,276,gap_or_missing_candidate,0,0,2020.02.18 01:00:00,2020.02.18 23:55:00,01:00,23:55,2,1200,2020.02.18 02:30:00,2020.02.18 02:45:00,0,90,140,117.82,0,141716,0,0,271
2020.02.19,273,276,gap_or_missing_candidate,0,0,2020.02.19 01:00:00,2020.02.19 23:55:00,01:00,23:55,1,1200,2020.02.19 23:10:00,2020.02.19 23:30:00,0,80,140,124.98,0,100796,0,0,273
2020.02.20,273,276,gap_or_missing_candidate,0,0,2020.02.20 01:00:00,2020.02.20 23:55:00,01:00,23:55,1,1200,2020.02.20 23:10:00,2020.02.20 23:30:00,0,90,140,114.43,0,191442,0,0,273
2020.02.21,267,276,early_close_candidate,0,0,2020.02.21 01:00:00,2020.02.21 23:10:00,01:00,23:10,0,0,,,0,80,150,108.35,0,221863,0,0,267
2020.02.24,273,276,gap_or_missing_candidate,0,0,2020.02.24 01:00:00,2020.02.24 23:55:00,01:00,23:55,1,1200,2020.02.24 23:10:00,2020.02.24 23:30:00,0,80,150,102.71,0,306087,0,0,273
2020.02.25,273,276,gap_or_missing_candidate,0,0,2020.02.25 01:00:00,2020.02.25 23:55:00,01:00,23:55,1,1200,2020.02.25 23:10:00,2020.02.25 23:30:00,0,80,150,107.18,0,333048,0,0,273
2020.02.26,273,276,gap_or_missing_candidate,0,0,2020.02.26 01:00:00,2020.02.26 23:55:00,01:00,23:55,1,1200,2020.02.26 23:10:00,2020.02.26 23:30:00,0,80,160,104.80,0,369269,0,0,273
2020.02.27,273,276,gap_or_missing_candidate,0,0,2020.02.27 01:00:00,2020.02.27 23:55:00,01:00,23:55,1,1200,2020.02.27 23:10:00,2020.02.27 23:30:00,0,80,150,99.67,0,404213,0,0,273
2020.02.28,267,276,early_close_candidate,0,0,2020.02.28 01:00:00,2020.02.28 23:10:00,01:00,23:10,0,0,,,0,80,160,94.49,0,459886,0,0,267
2020.03.02,272,276,gap_or_missing_candidate,0,0,2020.03.02 01:00:00,2020.03.02 23:55:00,01:00,23:55,2,1200,2020.03.02 03:35:00,2020.03.02 03:45:00,0,80,150,96.14,0,458600,0,0,272
2020.03.03,273,276,gap_or_missing_candidate,0,0,2020.03.03 01:00:00,2020.03.03 23:55:00,01:00,23:55,1,1200,2020.03.03 23:10:00,2020.03.03 23:30:00,0,80,170,103.63,0,384214,0,0,273
2020.03.04,273,276,gap_or_missing_candidate,0,0,2020.03.04 01:00:00,2020.03.04 23:55:00,01:00,23:55,1,1200,2020.03.04 23:10:00,2020.03.04 23:30:00,0,80,180,110.95,0,309473,0,0,273
2020.03.05,273,276,gap_or_missing_candidate,0,0,2020.03.05 01:00:00,2020.03.05 23:55:00,01:00,23:55,1,1200,2020.03.05 23:10:00,2020.03.05 23:30:00,0,80,160,112.53,0,326476,0,0,273
2020.03.06,267,276,early_close_candidate,0,0,2020.03.06 01:00:00,2020.03.06 23:10:00,01:00,23:10,0,0,,,0,80,160,106.74,0,363798,0,0,267
2020.03.09,177,276,gap_or_missing_candidate,0,0,2020.03.09 01:00:00,2020.03.09 23:55:00,01:00,23:55,16,4800,2020.03.09 05:05:00,2020.03.09 05:15:00,0,80,1160,181.07,0,174926,0,0,177
2020.03.10,273,276,gap_or_missing_candidate,0,0,2020.03.10 01:00:00,2020.03.10 23:55:00,01:00,23:55,1,1200,2020.03.10 23:10:00,2020.03.10 23:30:00,0,80,220,112.38,0,306419,0,0,273
2020.03.11,273,276,gap_or_missing_candidate,0,0,2020.03.11 01:00:00,2020.03.11 23:55:00,01:00,23:55,1,1200,2020.03.11 23:10:00,2020.03.11 23:30:00,0,80,240,122.16,0,318398,0,0,273
2020.03.12,256,276,gap_or_missing_candidate,0,0,2020.03.12 01:00:00,2020.03.12 23:55:00,01:00,23:55,5,2100,2020.03.12 14:55:00,2020.03.12 15:25:00,0,80,260,109.88,0,255797,0,0,256
2020.03.13,248,276,gap_or_missing_candidate,0,0,2020.03.13 01:00:00,2020.03.13 23:10:00,01:00,23:10,6,3000,2020.03.13 14:15:00,2020.03.13 14:40:00,0,80,610,145.97,0,242100,0,0,248
2020.03.16,94,276,gap_or_missing_candidate,0,0,2020.03.16 01:00:00,2020.03.16 23:55:00,01:00,23:55,5,24300,2020.03.16 01:25:00,2020.03.16 07:05:00,0,80,490,116.38,0,158914,0,0,94
2020.03.17,193,276,gap_or_missing_candidate,0,0,2020.03.17 01:00:00,2020.03.17 23:55:00,01:00,23:55,4,18600,2020.03.17 04:05:00,2020.03.17 05:10:00,0,80,510,129.74,0,223207,0,0,193
2020.03.18,176,276,gap_or_missing_candidate,0,0,2020.03.18 01:00:00,2020.03.18 23:55:00,01:00,23:55,6,12600,2020.03.18 08:15:00,2020.03.18 08:35:00,0,80,1410,132.95,0,205129,0,0,176
2020.03.19,273,276,gap_or_missing_candidate,0,0,2020.03.19 01:00:00,2020.03.19 23:55:00,01:00,23:55,1,1200,2020.03.19 23:10:00,2020.03.19 23:30:00,0,80,480,125.27,0,284685,0,0,273
2020.03.20,263,276,gap_or_missing_candidate,0,0,2020.03.20 01:00:00,2020.03.20 23:10:00,01:00,23:10,2,1200,2020.03.20 12:45:00,2020.03.20 13:05:00,0,80,590,123.46,0,273627,0,0,263
2020.03.23,226,276,gap_or_missing_candidate,0,0,2020.03.23 01:00:00,2020.03.23 23:55:00,01:00,23:55,2,14400,2020.03.23 01:20:00,2020.03.23 05:20:00,0,80,1040,127.35,0,284016,0,0,226
2020.03.24,262,276,gap_or_missing_candidate,0,0,2020.03.24 01:00:00,2020.03.24 23:55:00,01:00,23:55,2,3600,2020.03.24 13:00:00,2020.03.24 14:00:00,0,80,300,129.62,0,301934,0,0,262
2020.03.25,272,276,gap_or_missing_candidate,0,0,2020.03.25 01:00:00,2020.03.25 23:55:00,01:00,23:55,2,1200,2020.03.25 02:00:00,2020.03.25 02:10:00,0,80,300,125.15,0,355294,0,0,272
2020.03.26,273,276,gap_or_missing_candidate,0,0,2020.03.26 01:00:00,2020.03.26 23:55:00,01:00,23:55,1,1200,2020.03.26 23:10:00,2020.03.26 23:30:00,0,80,260,128.17,0,311345,0,0,273
2020.03.27,267,276,early_close_candidate,0,0,2020.03.27 01:00:00,2020.03.27 23:10:00,01:00,23:10,0,0,,,0,80,320,144.64,0,286441,0,0,267
2020.03.30,273,276,gap_or_missing_candidate,0,0,2020.03.30 01:00:00,2020.03.30 23:55:00,01:00,23:55,1,1200,2020.03.30 23:10:00,2020.03.30 23:30:00,0,80,280,138.02,0,287634,0,0,273
2020.03.31,273,276,gap_or_missing_candidate,0,0,2020.03.31 01:00:00,2020.03.31 23:55:00,01:00,23:55,1,1200,2020.03.31 23:10:00,2020.03.31 23:30:00,0,80,260,139.93,0,273115,0,0,273
2020.04.01,273,276,gap_or_missing_candidate,0,0,2020.04.01 01:00:00,2020.04.01 23:55:00,01:00,23:55,1,1200,2020.04.01 23:10:00,2020.04.01 23:30:00,0,80,260,142.56,0,258292,0,0,273
2020.04.02,273,276,gap_or_missing_candidate,0,0,2020.04.02 01:00:00,2020.04.02 23:55:00,01:00,23:55,1,1200,2020.04.02 23:10:00,2020.04.02 23:30:00,0,80,250,138.13,0,271946,0,0,273
2020.04.03,267,276,early_close_candidate,0,0,2020.04.03 01:00:00,2020.04.03 23:10:00,01:00,23:10,0,0,,,0,80,270,152.21,0,233621,0,0,267
2020.04.06,273,276,gap_or_missing_candidate,0,0,2020.04.06 01:00:00,2020.04.06 23:55:00,01:00,23:55,1,1200,2020.04.06 23:10:00,2020.04.06 23:30:00,0,80,220,143.11,0,219326,0,0,273
2020.04.07,273,276,gap_or_missing_candidate,0,0,2020.04.07 01:00:00,2020.04.07 23:55:00,01:00,23:55,1,1200,2020.04.07 23:10:00,2020.04.07 23:30:00,0,80,210,131.28,0,305380,0,0,273
2020.04.08,273,276,gap_or_missing_candidate,0,0,2020.04.08 01:00:00,2020.04.08 23:55:00,01:00,23:55,1,1200,2020.04.08 23:10:00,2020.04.08 23:30:00,0,80,260,137.55,0,265499,0,0,273
2020.04.09,273,276,gap_or_missing_candidate,0,0,2020.04.09 01:00:00,2020.04.09 23:55:00,01:00,23:55,1,1200,2020.04.09 23:10:00,2020.04.09 23:30:00,0,80,240,135.93,0,290823,0,0,273
2020.04.13,273,276,gap_or_missing_candidate,0,0,2020.04.13 01:00:00,2020.04.13 23:55:00,01:00,23:55,1,1200,2020.04.13 23:10:00,2020.04.13 23:30:00,0,80,270,150.22,0,207698,0,0,273
2020.04.14,273,276,gap_or_missing_candidate,0,0,2020.04.14 01:00:00,2020.04.14 23:55:00,01:00,23:55,1,1200,2020.04.14 23:10:00,2020.04.14 23:30:00,0,80,230,140.37,0,216124,0,0,273
2020.04.15,273,276,gap_or_missing_candidate,0,0,2020.04.15 01:00:00,2020.04.15 23:55:00,01:00,23:55,1,1200,2020.04.15 23:10:00,2020.04.15 23:30:00,0,80,220,135.79,0,231474,0,0,273
2020.04.16,273,276,gap_or_missing_candidate,0,0,2020.04.16 01:00:00,2020.04.16 23:55:00,01:00,23:55,1,1200,2020.04.16 23:10:00,2020.04.16 23:30:00,0,80,220,130.33,0,242736,0,0,273
2020.04.17,267,276,early_close_candidate,0,0,2020.04.17 01:00:00,2020.04.17 23:10:00,01:00,23:10,0,0,,,0,80,210,128.31,0,242934,0,0,267
2020.04.20,273,276,gap_or_missing_candidate,0,0,2020.04.20 01:00:00,2020.04.20 23:55:00,01:00,23:55,1,1200,2020.04.20 23:10:00,2020.04.20 23:30:00,0,80,210,132.82,0,232428,0,0,273
2020.04.21,273,276,gap_or_missing_candidate,0,0,2020.04.21 01:00:00,2020.04.21 23:55:00,01:00,23:55,1,1200,2020.04.21 23:10:00,2020.04.21 23:30:00,0,80,200,129.38,0,291982,0,0,273
2020.04.22,273,276,gap_or_missing_candidate,0,0,2020.04.22 01:00:00,2020.04.22 23:55:00,01:00,23:55,1,1200,2020.04.22 23:10:00,2020.04.22 23:30:00,0,80,220,137.07,0,205479,0,0,273
2020.04.23,273,276,gap_or_missing_candidate,0,0,2020.04.23 01:00:00,2020.04.23 23:55:00,01:00,23:55,1,1200,2020.04.23 23:10:00,2020.04.23 23:30:00,0,80,220,131.58,0,224785,0,0,273
2020.04.24,267,276,early_close_candidate,0,0,2020.04.24 01:00:00,2020.04.24 23:10:00,01:00,23:10,0,0,,,0,80,220,143.78,0,202527,0,0,267
2020.04.27,273,276,gap_or_missing_candidate,0,0,2020.04.27 01:00:00,2020.04.27 23:55:00,01:00,23:55,1,1200,2020.04.27 23:10:00,2020.04.27 23:30:00,0,80,220,139.12,0,187365,0,0,273
2020.04.28,273,276,gap_or_missing_candidate,0,0,2020.04.28 01:00:00,2020.04.28 23:55:00,01:00,23:55,1,1200,2020.04.28 23:10:00,2020.04.28 23:30:00,0,80,200,137.44,0,204024,0,0,273
2020.04.29,273,276,gap_or_missing_candidate,0,0,2020.04.29 01:00:00,2020.04.29 23:55:00,01:00,23:55,1,1200,2020.04.29 23:10:00,2020.04.29 23:30:00,0,80,220,132.23,0,199626,0,0,273
2020.04.30,273,276,gap_or_missing_candidate,0,0,2020.04.30 01:00:00,2020.04.30 23:55:00,01:00,23:55,1,1200,2020.04.30 23:10:00,2020.04.30 23:30:00,0,80,210,129.23,0,236899,0,0,273
2020.05.01,267,276,early_close_candidate,0,0,2020.05.01 01:00:00,2020.05.01 23:10:00,01:00,23:10,0,0,,,0,80,210,128.80,0,209123,0,0,267
2020.05.04,273,276,gap_or_missing_candidate,0,0,2020.05.04 01:00:00,2020.05.04 23:55:00,01:00,23:55,1,1200,2020.05.04 23:10:00,2020.05.04 23:30:00,0,80,200,131.06,0,213639,0,0,273
2020.05.05,273,276,gap_or_missing_candidate,0,0,2020.05.05 01:00:00,2020.05.05 23:55:00,01:00,23:55,1,1200,2020.05.05 23:10:00,2020.05.05 23:30:00,0,80,210,135.64,0,181197,0,0,273
2020.05.06,273,276,gap_or_missing_candidate,0,0,2020.05.06 01:00:00,2020.05.06 23:55:00,01:00,23:55,1,1200,2020.05.06 23:10:00,2020.05.06 23:30:00,0,80,200,128.46,0,210051,0,0,273
2020.05.07,273,276,gap_or_missing_candidate,0,0,2020.05.07 01:00:00,2020.05.07 23:55:00,01:00,23:55,1,1200,2020.05.07 23:10:00,2020.05.07 23:30:00,0,80,180,130.81,0,193309,0,0,273
2020.05.08,267,276,early_close_candidate,0,0,2020.05.08 01:00:00,2020.05.08 23:10:00,01:00,23:10,0,0,,,0,80,210,131.84,0,166888,0,0,267
2020.05.11,273,276,gap_or_missing_candidate,0,0,2020.05.11 01:00:00,2020.05.11 23:55:00,01:00,23:55,1,1200,2020.05.11 23:10:00,2020.05.11 23:30:00,0,80,170,128.17,0,188458,0,0,273
2020.05.12,273,276,gap_or_missing_candidate,0,0,2020.05.12 01:00:00,2020.05.12 23:55:00,01:00,23:55,1,1200,2020.05.12 23:10:00,2020.05.12 23:30:00,0,80,180,126.78,0,225870,0,0,273
2020.05.13,273,276,gap_or_missing_candidate,0,0,2020.05.13 01:00:00,2020.05.13 23:55:00,01:00,23:55,1,1200,2020.05.13 23:10:00,2020.05.13 23:30:00,0,80,170,120.73,0,295043,0,0,273
2020.05.14,273,276,gap_or_missing_candidate,0,0,2020.05.14 01:00:00,2020.05.14 23:55:00,01:00,23:55,1,1200,2020.05.14 23:10:00,2020.05.14 23:30:00,0,80,190,123.74,0,290279,0,0,273
2020.05.15,267,276,early_close_candidate,0,0,2020.05.15 01:00:00,2020.05.15 23:10:00,01:00,23:10,0,0,,,0,80,210,128.69,0,251853,0,0,267
2020.05.18,267,276,gap_or_missing_candidate,0,0,2020.05.18 01:00:00,2020.05.18 23:55:00,01:00,23:55,2,2100,2020.05.18 20:50:00,2020.05.18 21:25:00,0,80,250,131.69,0,182940,0,0,267
2020.05.19,273,276,gap_or_missing_candidate,0,0,2020.05.19 01:00:00,2020.05.19 23:55:00,01:00,23:55,1,1200,2020.05.19 23:10:00,2020.05.19 23:30:00,0,80,220,133.44,0,217520,0,0,273
2020.05.20,273,276,gap_or_missing_candidate,0,0,2020.05.20 01:00:00,2020.05.20 23:55:00,01:00,23:55,1,1200,2020.05.20 23:10:00,2020.05.20 23:30:00,0,80,210,136.78,0,176980,0,0,273
2020.05.21,273,276,gap_or_missing_candidate,0,0,2020.05.21 01:00:00,2020.05.21 23:55:00,01:00,23:55,1,1200,2020.05.21 23:10:00,2020.05.21 23:30:00,0,80,210,129.41,0,198497,0,0,273
2020.05.22,267,276,early_close_candidate,0,0,2020.05.22 01:00:00,2020.05.22 23:10:00,01:00,23:10,0,0,,,0,90,180,131.65,0,193004,0,0,267
2020.05.25,229,276,early_close_candidate,0,0,2020.05.25 01:00:00,2020.05.25 20:00:00,01:00,20:00,0,0,,,0,80,300,148.69,0,60816,0,0,229
2020.05.26,273,276,gap_or_missing_candidate,0,0,2020.05.26 01:00:00,2020.05.26 23:55:00,01:00,23:55,1,1200,2020.05.26 23:10:00,2020.05.26 23:30:00,0,80,200,129.38,0,186696,0,0,273
2020.05.27,273,276,gap_or_missing_candidate,0,0,2020.05.27 01:00:00,2020.05.27 23:55:00,01:00,23:55,1,1200,2020.05.27 23:10:00,2020.05.27 23:30:00,0,80,210,127.11,0,212541,0,0,273
2020.05.28,273,276,gap_or_missing_candidate,0,0,2020.05.28 01:00:00,2020.05.28 23:55:00,01:00,23:55,1,1200,2020.05.28 23:10:00,2020.05.28 23:30:00,0,80,190,127.51,0,211109,0,0,273
2020.05.29,267,276,early_close_candidate,0,0,2020.05.29 01:00:00,2020.05.29 23:10:00,01:00,23:10,0,0,,,0,80,220,131.84,0,223607,0,0,267
2020.06.01,273,276,gap_or_missing_candidate,0,0,2020.06.01 01:00:00,2020.06.01 23:55:00,01:00,23:55,1,1200,2020.06.01 23:10:00,2020.06.01 23:30:00,0,80,210,138.13,0,178382,0,0,273
2020.06.02,273,276,gap_or_missing_candidate,0,0,2020.06.02 01:00:00,2020.06.02 23:55:00,01:00,23:55,1,1200,2020.06.02 23:10:00,2020.06.02 23:30:00,0,90,200,133.00,0,166690,0,0,273
2020.06.03,273,276,gap_or_missing_candidate,0,0,2020.06.03 01:00:00,2020.06.03 23:55:00,01:00,23:55,1,1200,2020.06.03 23:10:00,2020.06.03 23:30:00,0,90,190,134.32,0,185089,0,0,273
2020.06.04,273,276,gap_or_missing_candidate,0,0,2020.06.04 01:00:00,2020.06.04 23:55:00,01:00,23:55,1,1200,2020.06.04 23:10:00,2020.06.04 23:30:00,0,90,190,129.96,0,218791,0,0,273
2020.06.05,267,276,early_close_candidate,0,0,2020.06.05 01:00:00,2020.06.05 23:10:00,01:00,23:10,0,0,,,0,80,210,129.48,0,208720,0,0,267
2020.06.08,273,276,gap_or_missing_candidate,0,0,2020.06.08 01:00:00,2020.06.08 23:55:00,01:00,23:55,1,1200,2020.06.08 23:10:00,2020.06.08 23:30:00,0,80,200,132.12,0,190741,0,0,273
2020.06.09,273,276,gap_or_missing_candidate,0,0,2020.06.09 01:00:00,2020.06.09 23:55:00,01:00,23:55,1,1200,2020.06.09 23:10:00,2020.06.09 23:30:00,0,80,180,131.14,0,202680,0,0,273
